<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.09.23	16:00:00	1.33508	1.33593	1.33371	1.33470	26443	0	1
2024.09.23	20:00:00	1.33469	1.33505	1.33350	1.33462	10826	0	1
2024.09.24	00:00:00	1.33463	1.33569	1.33403	1.33461	12996	0	2
2024.09.24	04:00:00	1.33462	1.33660	1.33317	1.33513	20640	0	1
2024.09.24	08:00:00	1.33513	1.33828	1.33419	1.33668	22416	0	1
2024.09.24	12:00:00	1.33667	1.33987	1.33586	1.33892	30467	0	1
2024.09.24	16:00:00	1.33891	1.34005	1.33676	1.34003	26706	0	1
2024.09.24	20:00:00	1.34003	1.34218	1.33982	1.34216	9352	0	3
2024.09.25	00:00:00	1.34216	1.34295	1.34104	1.34178	15520	0	4
2024.09.25	04:00:00	1.34179	1.34247	1.33919	1.33983	15627	0	2
2024.09.25	08:00:00	1.33986	1.34062	1.33638	1.33680	25222	0	1
2024.09.25	12:00:00	1.33680	1.34124	1.33653	1.33740	33439	0	1
2024.09.25	16:00:00	1.33741	1.33779	1.33146	1.33204	31723	0	1
2024.09.25	20:00:00	1.33205	1.33250	1.33122	1.33207	15051	0	1
2024.09.26	00:00:00	1.33205	1.33370	1.33123	1.33355	10299	0	1
2024.09.26	04:00:00	1.33355	1.33492	1.33343	1.33460	10126	0	2
2024.09.26	08:00:00	1.33460	1.33798	1.33343	1.33792	21536	0	1
2024.09.26	12:00:00	1.33793	1.33997	1.33509	1.33946	38977	0	1
2024.09.26	16:00:00	1.33945	1.34341	1.33910	1.34193	27905	0	1
2024.09.26	20:00:00	1.34194	1.34253	1.33982	1.34122	13516	0	2
2024.09.27	00:00:00	1.34123	1.34125	1.33846	1.33930	12664	0	4
2024.09.27	04:00:00	1.33931	1.33981	1.33751	1.33893	19263	0	1
2024.09.27	08:00:00	1.33887	1.33975	1.33598	1.33882	24125	0	1
2024.09.27	12:00:00	1.33881	1.34272	1.33785	1.34076	33132	0	1
2024.09.27	16:00:00	1.34078	1.34089	1.33724	1.33862	29088	0	1
2024.09.27	20:00:00	1.33863	1.33863	1.33704	1.33722	14007	0	4
2024.09.29	20:00:00	1.33664	1.33834	1.33661	1.33801	1209	0	3
2024.09.30	00:00:00	1.33801	1.33893	1.33735	1.33805	14388	0	2
2024.09.30	04:00:00	1.33806	1.33964	1.33776	1.33843	15101	0	3
2024.09.30	08:00:00	1.33838	1.34228	1.33742	1.34066	22993	0	1
2024.09.30	12:00:00	1.34066	1.34172	1.33599	1.34126	31108	0	2
2024.09.30	16:00:00	1.34123	1.34169	1.33499	1.33751	33037	0	1
2024.09.30	20:00:00	1.33751	1.33803	1.33554	1.33802	13332	0	3
2024.10.01	00:00:00	1.33803	1.33898	1.33692	1.33795	16389	0	1
2024.10.01	04:00:00	1.33798	1.33850	1.33622	1.33675	18880	0	1
2024.10.01	08:00:00	1.33675	1.33769	1.33107	1.33233	32102	0	1
2024.10.01	12:00:00	1.33237	1.33323	1.32856	1.32885	48058	0	1
2024.10.01	16:00:00	1.32884	1.32902	1.32370	1.32840	44924	0	1
2024.10.01	20:00:00	1.32841	1.32900	1.32735	1.32785	21830	0	1
2024.10.02	00:00:00	1.32785	1.32958	1.32720	1.32838	9257	0	1
2024.10.02	04:00:00	1.32839	1.32910	1.32602	1.32829	15692	0	1
2024.10.02	08:00:00	1.32831	1.33054	1.32769	1.32775	20477	0	1
2024.10.02	12:00:00	1.32775	1.32962	1.32482	1.32499	29102	0	1
2024.10.02	16:00:00	1.32505	1.32783	1.32456	1.32610	23053	0	1
2024.10.02	20:00:00	1.32610	1.32813	1.32547	1.32649	9811	0	1
2024.10.03	00:00:00	1.32649	1.32681	1.32500	1.32519	14554	0	1
2024.10.03	04:00:00	1.32518	1.32542	1.31657	1.31696	24466	0	2
2024.10.03	08:00:00	1.31695	1.31762	1.31054	1.31177	30534	0	1
2024.10.03	12:00:00	1.31177	1.31266	1.30921	1.31070	45577	0	1
2024.10.03	16:00:00	1.31072	1.31317	1.31028	1.31135	31160	0	1
2024.10.03	20:00:00	1.31134	1.31295	1.31119	1.31273	11986	0	2
2024.10.04	00:00:00	1.31273	1.31355	1.31223	1.31298	11563	0	3
2024.10.04	04:00:00	1.31302	1.31557	1.31235	1.31487	12861	0	1
2024.10.04	08:00:00	1.31485	1.31742	1.31404	1.31650	21915	0	1
2024.10.04	12:00:00	1.31648	1.31746	1.30696	1.31126	40681	0	1
2024.10.04	16:00:00	1.31125	1.31284	1.30933	1.31223	24278	0	1
2024.10.04	20:00:00	1.31223	1.31293	1.31191	1.31209	11379	0	1
2024.10.06	20:00:00	1.31063	1.31213	1.31036	1.31174	2696	0	3
2024.10.07	00:00:00	1.31174	1.31344	1.31161	1.31265	14647	0	1
2024.10.07	04:00:00	1.31264	1.31307	1.31044	1.31144	12437	0	2
2024.10.07	08:00:00	1.31144	1.31200	1.30627	1.30642	24644	0	1
2024.10.07	12:00:00	1.30641	1.30940	1.30590	1.30783	29104	0	1
2024.10.07	16:00:00	1.30781	1.30965	1.30709	1.30710	15507	0	1
2024.10.07	20:00:00	1.30709	1.30866	1.30689	1.30856	9752	0	1
2024.10.08	00:00:00	1.30857	1.31035	1.30829	1.30912	14697	0	1
2024.10.08	04:00:00	1.30912	1.30991	1.30742	1.30754	15816	0	1
2024.10.08	08:00:00	1.30755	1.31070	1.30640	1.31008	21747	0	1
2024.10.08	12:00:00	1.31006	1.31132	1.30877	1.30925	23927	0	1
2024.10.08	16:00:00	1.30926	1.30987	1.30758	1.30911	19704	0	1
2024.10.08	20:00:00	1.30909	1.31053	1.30870	1.31042	15028	0	2
2024.10.09	00:00:00	1.31043	1.31045	1.30886	1.30900	10730	0	1
2024.10.09	04:00:00	1.30900	1.31017	1.30728	1.30738	19271	0	2
2024.10.09	08:00:00	1.30737	1.30953	1.30555	1.30918	18603	0	1
2024.10.09	12:00:00	1.30917	1.30952	1.30655	1.30737	20624	0	1
2024.10.09	16:00:00	1.30738	1.30889	1.30619	1.30651	16993	0	1
2024.10.09	20:00:00	1.30646	1.30754	1.30594	1.30639	8401	0	1
2024.10.10	00:00:00	1.30639	1.30779	1.30618	1.30715	11646	0	4
2024.10.10	04:00:00	1.30712	1.30814	1.30676	1.30775	11066	0	2
2024.10.10	08:00:00	1.30774	1.30918	1.30676	1.30916	14389	0	1
2024.10.10	12:00:00	1.30917	1.30938	1.30215	1.30490	39768	0	1
2024.10.10	16:00:00	1.30490	1.30593	1.30215	1.30466	21950	0	1
2024.10.10	20:00:00	1.30464	1.30641	1.30434	1.30570	7112	0	1
2024.10.11	00:00:00	1.30571	1.30665	1.30550	1.30619	7162	0	1
2024.10.11	04:00:00	1.30618	1.30629	1.30416	1.30507	9227	0	1
2024.10.11	08:00:00	1.30507	1.30810	1.30469	1.30611	13436	0	1
2024.10.11	12:00:00	1.30609	1.30817	1.30514	1.30737	24636	0	1
2024.10.11	16:00:00	1.30738	1.30830	1.30656	1.30721	12646	0	1
2024.10.11	20:00:00	1.30721	1.30730	1.30610	1.30655	3045	0	2
2024.10.13	20:00:00	1.30606	1.30653	1.30525	1.30526	1322	0	4
2024.10.14	00:00:00	1.30527	1.30545	1.30405	1.30528	12357	0	1
2024.10.14	04:00:00	1.30529	1.30719	1.30519	1.30643	10178	0	1
2024.10.14	08:00:00	1.30642	1.30698	1.30438	1.30575	14940	0	1
2024.10.14	12:00:00	1.30572	1.30628	1.30299	1.30569	23226	0	1
2024.10.14	16:00:00	1.30570	1.30600	1.30431	1.30510	14004	0	1
2024.10.14	20:00:00	1.30509	1.30670	1.30416	1.30638	11726	0	2
2024.10.15	00:00:00	1.30639	1.30687	1.30602	1.30649	8992	0	1
2024.10.15	04:00:00	1.30648	1.30672	1.30354	1.30493	15519	0	1
2024.10.15	08:00:00	1.30491	1.30964	1.30440	1.30816	16512	0	1
2024.10.15	12:00:00	1.30815	1.31028	1.30739	1.30930	24840	0	1
2024.10.15	16:00:00	1.30929	1.30976	1.30605	1.30680	16967	0	1
2024.10.15	20:00:00	1.30681	1.30771	1.30630	1.30687	9370	0	1
2024.10.16	00:00:00	1.30687	1.30750	1.30599	1.30736	10093	0	1
2024.10.16	04:00:00	1.30737	1.30774	1.29861	1.29895	16422	0	1
2024.10.16	08:00:00	1.29895	1.30272	1.29822	1.30151	21323	0	1
2024.10.16	12:00:00	1.30151	1.30377	1.30022	1.30092	19585	0	1
2024.10.16	16:00:00	1.30093	1.30103	1.29835	1.29839	12183	0	1
2024.10.16	20:00:00	1.29838	1.29912	1.29767	1.29881	7198	0	1
2024.10.17	00:00:00	1.29882	1.30012	1.29852	1.29927	14819	0	1
2024.10.17	04:00:00	1.29924	1.29940	1.29805	1.29818	15158	0	1
2024.10.17	08:00:00	1.29817	1.30104	1.29736	1.30072	19170	0	1
2024.10.17	12:00:00	1.30072	1.30231	1.29796	1.29976	35760	0	1
2024.10.17	16:00:00	1.29974	1.30186	1.29926	1.30082	22071	0	1
2024.10.17	20:00:00	1.30081	1.30160	1.30011	1.30129	9396	0	1
2024.10.18	00:00:00	1.30128	1.30263	1.30078	1.30222	12752	0	1
2024.10.18	04:00:00	1.30222	1.30708	1.30179	1.30605	17881	0	1
2024.10.18	08:00:00	1.30605	1.30646	1.30341	1.30467	18863	0	1
2024.10.18	12:00:00	1.30466	1.30666	1.30326	1.30359	23060	0	1
2024.10.18	16:00:00	1.30359	1.30458	1.30198	1.30454	17778	0	1
2024.10.18	20:00:00	1.30453	1.30510	1.30408	1.30488	11117	0	1
2024.10.20	20:00:00	1.30429	1.30577	1.30400	1.30523	1235	0	4
2024.10.21	00:00:00	1.30524	1.30552	1.30421	1.30501	9349	0	1
2024.10.21	04:00:00	1.30499	1.30524	1.30258	1.30283	8920	0	1
2024.10.21	08:00:00	1.30282	1.30334	1.30120	1.30216	13700	0	1
2024.10.21	12:00:00	1.30216	1.30332	1.29967	1.30011	16819	0	1
2024.10.21	16:00:00	1.30011	1.30012	1.29769	1.29787	12572	0	1
2024.10.21	20:00:00	1.29787	1.29861	1.29771	1.29814	6226	0	1
2024.10.22	00:00:00	1.29815	1.29928	1.29783	1.29864	13158	0	1
2024.10.22	04:00:00	1.29862	1.30148	1.29860	1.30073	10184	0	1
2024.10.22	08:00:00	1.30072	1.30138	1.29657	1.29767	15614	0	1
2024.10.22	12:00:00	1.29768	1.29848	1.29442	1.29750	21096	0	1
2024.10.22	16:00:00	1.29750	1.29837	1.29657	1.29783	12534	0	1
2024.10.22	20:00:00	1.29782	1.29875	1.29660	1.29833	6557	0	1
2024.10.23	00:00:00	1.29833	1.29902	1.29710	1.29887	17229	0	1
2024.10.23	04:00:00	1.29887	1.29947	1.29689	1.29699	21021	0	1
2024.10.23	08:00:00	1.29700	1.29886	1.29619	1.29748	17492	0	1
2024.10.23	12:00:00	1.29748	1.29768	1.29431	1.29473	23509	0	1
2024.10.23	16:00:00	1.29472	1.29502	1.29071	1.29224	20386	0	1
2024.10.23	20:00:00	1.29224	1.29335	1.29100	1.29111	8989	0	1
2024.10.24	00:00:00	1.29112	1.29273	1.29089	1.29245	16612	0	1
2024.10.24	04:00:00	1.29246	1.29430	1.29241	1.29406	17183	0	1
2024.10.24	08:00:00	1.29408	1.29750	1.29395	1.29691	24084	0	1
2024.10.24	12:00:00	1.29690	1.29878	1.29566	1.29601	27851	0	1
2024.10.24	16:00:00	1.29603	1.29776	1.29478	1.29729	21610	0	1
2024.10.24	20:00:00	1.29727	1.29774	1.29651	1.29721	10205	0	1
2024.10.25	00:00:00	1.29720	1.29735	1.29652	1.29712	11406	0	1
2024.10.25	04:00:00	1.29711	1.29711	1.29586	1.29612	10929	0	1
2024.10.25	08:00:00	1.29612	1.29871	1.29558	1.29868	13922	0	1
2024.10.25	12:00:00	1.29866	1.29984	1.29782	1.29905	17351	0	1
2024.10.25	16:00:00	1.29906	1.29944	1.29612	1.29682	14373	0	1
2024.10.25	20:00:00	1.29683	1.29690	1.29580	1.29595	11785	0	1
2024.10.27	20:00:00	1.29585	1.29659	1.29541	1.29585	2219	0	4
2024.10.28	00:00:00	1.29585	1.29636	1.29498	1.29519	13450	0	1
2024.10.28	04:00:00	1.29518	1.29600	1.29394	1.29575	13604	0	1
2024.10.28	08:00:00	1.29575	1.29849	1.29569	1.29819	16602	0	1
2024.10.28	12:00:00	1.29818	1.30014	1.29749	1.29951	18528	0	1
2024.10.28	16:00:00	1.29951	1.29977	1.29676	1.29684	20481	0	1
2024.10.28	20:00:00	1.29684	1.29788	1.29636	1.29653	8947	0	1
2024.10.29	00:00:00	1.29654	1.29769	1.29654	1.29700	18381	0	1
2024.10.29	04:00:00	1.29699	1.29708	1.29579	1.29695	27475	0	1
2024.10.29	08:00:00	1.29694	1.29897	1.29648	1.29859	19601	0	1
2024.10.29	12:00:00	1.29861	1.30050	1.29670	1.29966	30860	0	1
2024.10.29	16:00:00	1.29967	1.30116	1.29792	1.30047	24596	0	1
2024.10.29	20:00:00	1.30047	1.30165	1.30023	1.30140	9067	0	1
2024.10.30	00:00:00	1.30140	1.30201	1.30055	1.30063	14430	0	1
2024.10.30	04:00:00	1.30063	1.30135	1.29957	1.30092	14285	0	1
2024.10.30	08:00:00	1.30096	1.30269	1.29711	1.29752	25577	0	1
2024.10.30	12:00:00	1.29752	1.30433	1.29365	1.29954	36978	0	1
2024.10.30	16:00:00	1.29954	1.30193	1.29734	1.29833	29049	0	1
2024.10.30	20:00:00	1.29832	1.29833	1.29541	1.29574	12554	0	1
2024.10.31	00:00:00	1.29574	1.29609	1.29426	1.29454	11105	0	1
2024.10.31	04:00:00	1.29455	1.29775	1.29453	1.29740	11740	0	1
2024.10.31	08:00:00	1.29737	1.29995	1.29580	1.29848	21566	0	1
2024.10.31	12:00:00	1.29847	1.29976	1.28852	1.28905	38132	0	1
2024.10.31	16:00:00	1.28904	1.28905	1.28434	1.28815	38223	0	1
2024.10.31	20:00:00	1.28816	1.29028	1.28806	1.29021	10603	0	1
2024.11.01	00:00:00	1.29023	1.29026	1.28884	1.28932	12396	0	1
2024.11.01	04:00:00	1.28932	1.29022	1.28844	1.28966	11989	0	1
2024.11.01	08:00:00	1.28974	1.29180	1.28881	1.29136	18624	0	1
2024.11.01	12:00:00	1.29134	1.29802	1.29089	1.29666	40425	0	1
2024.11.01	16:00:00	1.29665	1.29679	1.29217	1.29263	27038	0	1
2024.11.01	20:00:00	1.29262	1.29304	1.29158	1.29189	13661	0	1
2024.11.03	20:00:00	1.29641	1.29679	1.29579	1.29614	363	0	12
2024.11.04	00:00:00	1.29618	1.29817	1.29463	1.29803	15039	0	1
2024.11.04	04:00:00	1.29803	1.29986	1.29803	1.29878	16103	0	4
2024.11.04	08:00:00	1.29873	1.29914	1.29452	1.29624	24248	0	1
2024.11.04	12:00:00	1.29623	1.29826	1.29513	1.29762	25513	0	1
2024.11.04	16:00:00	1.29762	1.29932	1.29341	1.29544	28760	0	1
2024.11.04	20:00:00	1.29545	1.29592	1.29488	1.29530	11296	0	1
2024.11.05	00:00:00	1.29519	1.29616	1.29480	1.29570	10383	0	1
2024.11.05	04:00:00	1.29569	1.29669	1.29527	1.29661	16485	0	1
2024.11.05	08:00:00	1.29660	1.29860	1.29651	1.29822	15848	0	4
2024.11.05	12:00:00	1.29821	1.30207	1.29787	1.30093	18569	0	1
2024.11.05	16:00:00	1.30073	1.30371	1.29837	1.30251	25623	0	1
2024.11.05	20:00:00	1.30250	1.30425	1.30159	1.30276	10767	0	1
2024.11.06	00:00:00	1.30271	1.30478	1.29050	1.29063	57455	0	1
2024.11.06	04:00:00	1.29063	1.29276	1.28459	1.28624	68123	0	1
2024.11.06	08:00:00	1.28635	1.29237	1.28558	1.28894	56255	0	1
2024.11.06	12:00:00	1.28892	1.28903	1.28342	1.28574	53505	0	1
2024.11.06	16:00:00	1.28575	1.29193	1.28575	1.29064	48329	0	1
2024.11.06	20:00:00	1.29063	1.29071	1.28706	1.28791	15679	0	1
2024.11.07	00:00:00	1.28791	1.29125	1.28712	1.29110	13586	0	1
2024.11.07	04:00:00	1.29110	1.29346	1.29088	1.29321	9814	0	1
2024.11.07	08:00:00	1.29314	1.29471	1.28991	1.29049	29581	0	1
2024.11.07	12:00:00	1.29048	1.29968	1.28961	1.29917	39757	0	1
2024.11.07	16:00:00	1.29917	1.30090	1.29692	1.29692	30238	0	1
2024.11.07	20:00:00	1.29712	1.29913	1.29482	1.29869	30096	0	1
2024.11.08	00:00:00	1.29860	1.29875	1.29626	1.29651	14087	0	4
2024.11.08	04:00:00	1.29650	1.29755	1.29614	1.29685	14361	0	4
2024.11.08	08:00:00	1.29683	1.29741	1.29353	1.29620	28100	0	1
2024.11.08	12:00:00	1.29621	1.29764	1.29276	1.29367	27934	0	1
2024.11.08	16:00:00	1.29364	1.29462	1.28833	1.29055	31837	0	1
2024.11.08	20:00:00	1.29055	1.29254	1.29027	1.29190	10716	0	2
2024.11.10	20:00:00	1.28821	1.29108	1.28821	1.29062	575	0	34
2024.11.11	00:00:00	1.29044	1.29258	1.29038	1.29180	12436	0	1
2024.11.11	04:00:00	1.29180	1.29224	1.29011	1.29171	9469	0	1
2024.11.11	08:00:00	1.29171	1.29221	1.28829	1.28833	22569	0	1
2024.11.11	12:00:00	1.28832	1.28901	1.28560	1.28671	19859	0	1
2024.11.11	16:00:00	1.28671	1.28780	1.28570	1.28652	18599	0	1
2024.11.11	20:00:00	1.28651	1.28707	1.28608	1.28681	6972	0	1
2024.11.12	00:00:00	1.28672	1.28735	1.28480	1.28501	15774	0	1
2024.11.12	04:00:00	1.28500	1.28544	1.28120	1.28215	18196	0	1
2024.11.12	08:00:00	1.28215	1.28293	1.27924	1.28185	30114	0	1
2024.11.12	12:00:00	1.28186	1.28312	1.27837	1.27899	27529	0	1
2024.11.12	16:00:00	1.27899	1.27913	1.27190	1.27436	33278	0	1
2024.11.12	20:00:00	1.27437	1.27506	1.27354	1.27487	13843	0	1
2024.11.13	00:00:00	1.27474	1.27539	1.27309	1.27530	14644	0	4
2024.11.13	04:00:00	1.27531	1.27546	1.27345	1.27428	11613	0	1
2024.11.13	08:00:00	1.27429	1.27556	1.27296	1.27402	20836	0	1
2024.11.13	12:00:00	1.27401	1.27698	1.26982	1.27091	37419	0	1
2024.11.13	16:00:00	1.27091	1.27264	1.26863	1.27051	38416	0	1
2024.11.13	20:00:00	1.27051	1.27200	1.26982	1.27049	13883	0	1
2024.11.14	00:00:00	1.27025	1.27110	1.26831	1.26840	13120	0	1
2024.11.14	04:00:00	1.26839	1.26953	1.26728	1.26850	14313	0	1
2024.11.14	08:00:00	1.26844	1.26941	1.26296	1.26420	24776	0	1
2024.11.14	12:00:00	1.26419	1.27040	1.26294	1.26903	35257	0	1
2024.11.14	16:00:00	1.26903	1.27199	1.26857	1.26860	25316	0	1
2024.11.14	20:00:00	1.26860	1.26929	1.26470	1.26642	21391	0	1
2024.11.15	00:00:00	1.26639	1.26779	1.26566	1.26754	16190	0	1
2024.11.15	04:00:00	1.26753	1.26903	1.26667	1.26813	16882	0	1
2024.11.15	08:00:00	1.26806	1.26878	1.26487	1.26751	27793	0	1
2024.11.15	12:00:00	1.26749	1.26969	1.26257	1.26350	32706	0	1
2024.11.15	16:00:00	1.26349	1.26423	1.26139	1.26301	36287	0	1
2024.11.15	20:00:00	1.26302	1.26309	1.25970	1.26147	17385	0	4
2024.11.17	20:00:00	1.26133	1.26156	1.26015	1.26112	873	0	8
2024.11.18	00:00:00	1.26081	1.26423	1.26041	1.26346	15786	0	4
2024.11.18	04:00:00	1.26346	1.26405	1.26206	1.26381	11893	0	1
2024.11.18	08:00:00	1.26381	1.26389	1.26129	1.26294	22710	0	1
2024.11.18	12:00:00	1.26294	1.26365	1.26137	1.26313	21833	0	1
2024.11.18	16:00:00	1.26313	1.26812	1.26217	1.26802	20684	0	1
2024.11.18	20:00:00	1.26802	1.26865	1.26653	1.26778	9325	0	1
2024.11.19	00:00:00	1.26765	1.26801	1.26658	1.26771	11144	0	1
2024.11.19	04:00:00	1.26772	1.26893	1.26672	1.26768	11064	0	4
2024.11.19	08:00:00	1.26770	1.26794	1.26130	1.26357	35496	0	1
2024.11.19	12:00:00	1.26357	1.26546	1.26262	1.26392	32130	0	1
2024.11.19	16:00:00	1.26390	1.26821	1.26318	1.26775	24650	0	1
2024.11.19	20:00:00	1.26776	1.26851	1.26687	1.26755	8955	0	4
2024.11.20	00:00:00	1.26755	1.26953	1.26739	1.26889	10487	0	4
2024.11.20	04:00:00	1.26889	1.26924	1.26798	1.26822	8428	0	4
2024.11.20	08:00:00	1.26804	1.27144	1.26566	1.26597	25056	0	1
2024.11.20	12:00:00	1.26596	1.26751	1.26382	1.26421	24590	0	1
2024.11.20	16:00:00	1.26420	1.26630	1.26307	1.26492	25742	0	1
2024.11.20	20:00:00	1.26493	1.26531	1.26428	1.26478	8349	0	4
2024.11.21	00:00:00	1.26474	1.26591	1.26474	1.26545	8774	0	1
2024.11.21	04:00:00	1.26544	1.26598	1.26461	1.26530	9789	0	1
2024.11.21	08:00:00	1.26528	1.26531	1.26228	1.26314	27581	0	1
2024.11.21	12:00:00	1.26314	1.26574	1.26196	1.26367	26014	0	1
2024.11.21	16:00:00	1.26365	1.26527	1.25762	1.26014	33796	0	1
2024.11.21	20:00:00	1.26015	1.26052	1.25864	1.25903	7510	0	1
2024.11.22	00:00:00	1.25896	1.25941	1.25807	1.25868	12346	0	1
2024.11.22	04:00:00	1.25870	1.25940	1.25645	1.25693	15154	0	4
2024.11.22	08:00:00	1.25693	1.25816	1.24871	1.25341	45987	0	1
2024.11.22	12:00:00	1.25341	1.25342	1.25017	1.25169	30054	0	1
2024.11.22	16:00:00	1.25168	1.25375	1.25072	1.25258	29212	0	1
2024.11.22	20:00:00	1.25258	1.25340	1.25218	1.25315	12828	0	1
2024.11.24	20:00:00	1.25860	1.25917	1.25637	1.25866	462	0	10
2024.11.25	00:00:00	1.25851	1.26068	1.25712	1.26010	19104	0	1
2024.11.25	04:00:00	1.26009	1.26052	1.25884	1.26005	13834	0	2
2024.11.25	08:00:00	1.26000	1.26001	1.25483	1.25783	28580	0	1
2024.11.25	12:00:00	1.25784	1.26131	1.25515	1.25854	32518	0	1
2024.11.25	16:00:00	1.25855	1.25930	1.25415	1.25748	26711	0	1
2024.11.25	20:00:00	1.25748	1.25783	1.25623	1.25677	9888	0	1
2024.11.26	00:00:00	1.25667	1.25729	1.25068	1.25320	36381	0	1
2024.11.26	04:00:00	1.25319	1.25624	1.25292	1.25460	20416	0	4
2024.11.26	08:00:00	1.25456	1.25926	1.25377	1.25889	33647	0	1
2024.11.26	12:00:00	1.25889	1.26162	1.25691	1.25730	34225	0	1
2024.11.26	16:00:00	1.25743	1.25784	1.25246	1.25343	35620	0	1
2024.11.26	20:00:00	1.25347	1.25697	1.25307	1.25659	15412	0	1
2024.11.27	00:00:00	1.25662	1.25799	1.25662	1.25743	14643	0	2
2024.11.27	04:00:00	1.25744	1.25794	1.25664	1.25739	13073	0	1
2024.11.27	08:00:00	1.25737	1.26190	1.25736	1.26140	29785	0	1
2024.11.27	12:00:00	1.26139	1.26676	1.25998	1.26503	30020	0	1
2024.11.27	16:00:00	1.26499	1.26939	1.26333	1.26761	30646	0	1
2024.11.27	20:00:00	1.26762	1.26818	1.26692	1.26790	9489	0	1
2024.11.28	00:00:00	1.26779	1.26825	1.26642	1.26695	14698	0	3
2024.11.28	04:00:00	1.26696	1.26702	1.26576	1.26607	13543	0	1
2024.11.28	08:00:00	1.26607	1.26682	1.26449	1.26655	23754	0	1
2024.11.28	12:00:00	1.26656	1.26758	1.26594	1.26758	17762	0	1
2024.11.28	16:00:00	1.26757	1.26898	1.26706	1.26874	10904	0	2
2024.11.28	20:00:00	1.26869	1.26909	1.26773	1.26887	1092	0	1
2024.11.29	00:00:00	1.26857	1.27118	1.26837	1.27085	15751	0	1
2024.11.29	04:00:00	1.27086	1.27258	1.27054	1.27239	12522	0	4
2024.11.29	08:00:00	1.27239	1.27497	1.26820	1.26949	24873	0	1
2024.11.29	12:00:00	1.26950	1.27029	1.26716	1.26884	22031	0	1
2024.11.29	16:00:00	1.26885	1.27351	1.26857	1.27268	28131	0	1
2024.11.29	20:00:00	1.27270	1.27458	1.27240	1.27339	20707	0	1
2024.12.01	20:00:00	1.27263	1.27359	1.27253	1.27312	364	0	13
2024.12.02	00:00:00	1.27312	1.27312	1.26801	1.26879	17147	0	1
2024.12.02	04:00:00	1.26882	1.27073	1.26813	1.27044	14274	0	1
2024.12.02	08:00:00	1.27042	1.27135	1.26787	1.27052	30049	0	1
2024.12.02	12:00:00	1.27052	1.27224	1.26336	1.26336	29898	0	1
2024.12.02	16:00:00	1.26323	1.26543	1.26169	1.26454	30523	0	1
2024.12.02	20:00:00	1.26454	1.26703	1.26425	1.26538	12352	0	1
2024.12.03	00:00:00	1.26518	1.26601	1.26383	1.26426	18262	0	4
2024.12.03	04:00:00	1.26426	1.26546	1.26396	1.26494	13950	0	4
2024.12.03	08:00:00	1.26494	1.26969	1.26467	1.26658	24934	0	1
2024.12.03	12:00:00	1.26657	1.26734	1.26432	1.26624	25662	0	1
2024.12.03	16:00:00	1.26630	1.26995	1.26366	1.26971	29902	0	1
2024.12.03	20:00:00	1.26972	1.26983	1.26653	1.26712	10647	0	4
2024.12.04	00:00:00	1.26715	1.26779	1.26597	1.26636	13523	0	2
2024.12.04	04:00:00	1.26636	1.27014	1.26516	1.26970	15460	0	4
2024.12.04	08:00:00	1.26970	1.26984	1.26298	1.26661	28965	0	1
2024.12.04	12:00:00	1.26661	1.26856	1.26606	1.26700	26940	0	1
2024.12.04	16:00:00	1.26908	1.27213	1.26820	1.26930	31227	0	1
2024.12.04	20:00:00	1.26922	1.27113	1.26869	1.27027	12744	0	2
2024.12.05	00:00:00	1.27021	1.27095	1.26926	1.27052	12587	0	1
2024.12.05	04:00:00	1.27053	1.27193	1.27006	1.27159	12192	0	1
2024.12.05	08:00:00	1.27160	1.27402	1.27136	1.27193	19834	0	1
2024.12.05	12:00:00	1.27193	1.27706	1.27138	1.27591	28785	0	1
2024.12.05	16:00:00	1.27591	1.27642	1.27317	1.27406	25684	0	1
2024.12.05	20:00:00	1.27406	1.27619	1.27406	1.27585	8184	0	1
2024.12.06	00:00:00	1.27573	1.27614	1.27398	1.27493	9755	0	1
2024.12.06	04:00:00	1.27494	1.27538	1.27414	1.27453	9722	0	4
2024.12.06	08:00:00	1.27454	1.27741	1.27408	1.27615	17390	0	1
2024.12.06	12:00:00	1.27616	1.28112	1.27541	1.27584	34372	0	1
2024.12.06	16:00:00	1.27584	1.27589	1.27212	1.27296	29150	0	1
2024.12.06	20:00:00	1.27296	1.27431	1.27234	1.27423	6900	0	1
2024.12.08	20:00:00	1.27268	1.27504	1.27268	1.27413	423	0	11
2024.12.09	00:00:00	1.27410	1.27502	1.27353	1.27396	11835	0	2
2024.12.09	04:00:00	1.27396	1.27414	1.27169	1.27308	11589	0	4
2024.12.09	08:00:00	1.27308	1.27832	1.27276	1.27734	23153	0	1
2024.12.09	12:00:00	1.27733	1.27843	1.27514	1.27775	21469	0	1
2024.12.09	16:00:00	1.27775	1.27987	1.27621	1.27663	20272	0	1
2024.12.09	20:00:00	1.27663	1.27664	1.27429	1.27477	8545	0	1
2024.12.10	00:00:00	1.27461	1.27536	1.27390	1.27434	12510	0	1
2024.12.10	04:00:00	1.27434	1.27630	1.27351	1.27592	13042	0	2
2024.12.10	08:00:00	1.27592	1.27655	1.27369	1.27584	19749	0	1
2024.12.10	12:00:00	1.27584	1.27645	1.27427	1.27433	20885	0	1
2024.12.10	16:00:00	1.27433	1.27675	1.27237	1.27650	22288	0	1
